-4.447842883290483718e-01,8.708640792748120196e-01,0.000000000000000000e+00
3.173849989855352660e-02,-4.296669508163596385e-01,1.000000000000000000e+00
1.608173479305791131e-02,-5.434870849189563646e-01,1.000000000000000000e+00
4.914889392741108032e-01,2.048976318647367512e-01,1.000000000000000000e+00
5.240364313803432816e-01,3.070759198809159402e-02,1.000000000000000000e+00
-4.471021570572314419e-01,2.656081855630244015e-01,1.000000000000000000e+00
2.760816689462570750e-01,5.267621850448542808e-01,1.000000000000000000e+00
-4.527932515800708879e-01,-7.555880752027575031e-01,0.000000000000000000e+00
2.001320811474518180e-01,-8.259226301209624532e-01,0.000000000000000000e+00
-8.424874901545640338e-01,6.147966849921273624e-01,0.000000000000000000e+00
2.945386270228332326e-01,8.354981991527872243e-01,0.000000000000000000e+00
9.349470005146477414e-01,2.520365188207321361e-01,0.000000000000000000e+00
-1.995017167232767535e-02,4.524466793525365738e-01,1.000000000000000000e+00
5.093578573693016143e-01,2.218328600533794326e-01,1.000000000000000000e+00
-1.099075890312824599e+00,1.472582446789117427e-01,0.000000000000000000e+00
-7.245784489018444186e-01,-8.847046825924298474e-01,0.000000000000000000e+00
-9.262327977896042119e-01,-3.745619276461397140e-01,0.000000000000000000e+00
5.852262557607285087e-01,-8.666042768807801222e-01,0.000000000000000000e+00
2.206153642475744969e-01,-4.039810708242597137e-01,1.000000000000000000e+00
-4.485658678961454426e-01,-2.540726461581547801e-01,1.000000000000000000e+00
-1.086675288194707267e-01,-4.224536532729288307e-01,1.000000000000000000e+00
2.822921410627070582e-01,2.950190727354997100e-01,1.000000000000000000e+00
7.051221662999296314e-01,7.842025065421848184e-01,0.000000000000000000e+00
1.194905504010278924e-01,4.913345876823025371e-01,1.000000000000000000e+00
9.082430088566443294e-01,-5.115244532522095211e-01,0.000000000000000000e+00
4.641636842238885952e-02,4.684143000464408013e-01,1.000000000000000000e+00
-4.132011794957604067e-01,7.241103209862659318e-02,1.000000000000000000e+00
7.256148047686611369e-01,-5.516191784669466358e-01,0.000000000000000000e+00
2.964941788690671487e-01,-8.649555619542400597e-01,0.000000000000000000e+00
2.279357070293544507e-01,5.002495587371423857e-01,1.000000000000000000e+00
5.210053948030338722e-01,-2.575494109438822288e-01,1.000000000000000000e+00
8.035658746103931938e-01,8.174529131554593153e-01,0.000000000000000000e+00
5.389263882940948935e-01,-8.631955687433920943e-01,0.000000000000000000e+00
-2.952426357974217153e-01,5.318284889742256327e-01,1.000000000000000000e+00
4.085108393745231492e-01,-4.861068908637017905e-01,1.000000000000000000e+00
-8.498762299413776811e-01,2.562407143057335857e-01,0.000000000000000000e+00
1.129426492797402704e+00,-8.781752950751994802e-02,0.000000000000000000e+00
-5.981288403434968926e-01,7.739531903825724868e-01,0.000000000000000000e+00
-2.511496913748152426e-01,-8.491083087634479498e-02,1.000000000000000000e+00
2.860495895953902856e-01,-4.677807261285081841e-01,1.000000000000000000e+00
-4.052821509681250323e-01,-1.253145704677742500e-01,1.000000000000000000e+00
5.902242795649199625e-01,1.936719086495520270e-01,1.000000000000000000e+00
4.532204813386387365e-01,-2.740667166274953770e-01,1.000000000000000000e+00
5.060263090916101714e-01,-9.121166490999331466e-02,1.000000000000000000e+00
-5.545486899010543258e-01,-5.986495529609836552e-03,1.000000000000000000e+00
1.674624784390875420e-02,-5.715513527887950973e-01,1.000000000000000000e+00
-6.106778097225507712e-02,-1.005930029002915171e+00,0.000000000000000000e+00
1.151265980517802712e-01,9.725321187628236386e-01,0.000000000000000000e+00
7.866078505916079822e-01,-4.507842289206336339e-01,0.000000000000000000e+00
-4.892844559719536357e-01,-9.691033777338639577e-02,1.000000000000000000e+00
9.589271673964666620e-01,2.212387989831348656e-01,0.000000000000000000e+00
-3.023432536836916928e-01,-8.013914960104284724e-01,0.000000000000000000e+00
6.387031415911991195e-01,-8.044784142644562097e-01,0.000000000000000000e+00
-5.274655879523411084e-01,1.643196404221330398e-01,1.000000000000000000e+00
8.971790384723736800e-01,3.499826524136499528e-01,0.000000000000000000e+00
2.796453123907460259e-01,3.267845557135692913e-01,1.000000000000000000e+00
1.105680467255232724e+00,4.666786471056182106e-02,0.000000000000000000e+00
-3.825863929358266358e-01,-8.579992015334209077e-02,1.000000000000000000e+00
2.111269886964617926e-01,-1.031196368814928155e+00,0.000000000000000000e+00
-4.751849858240307367e-01,-8.337713480177226799e-01,0.000000000000000000e+00
-1.040628203162010212e+00,-2.772413165923496292e-01,0.000000000000000000e+00
-2.472553978985883860e-01,-5.048825880241964992e-01,1.000000000000000000e+00
6.760013732467841097e-01,-5.561650370113132569e-01,0.000000000000000000e+00
-1.827493221173702165e-01,6.220504020161083947e-01,1.000000000000000000e+00
-1.076358598950212908e+00,3.362132374625792508e-03,0.000000000000000000e+00
-6.025773537245510125e-01,-6.953850812920954194e-01,0.000000000000000000e+00
1.211001382297036133e-02,-1.016092214818071326e+00,0.000000000000000000e+00
9.030118571966416763e-01,-5.661095288436635009e-01,0.000000000000000000e+00
-4.892526101650583326e-01,6.972032953038878600e-02,1.000000000000000000e+00
-4.379718584051596753e-01,-3.305592831415123389e-01,1.000000000000000000e+00
-3.823904572907303456e-01,2.340265070345918796e-01,1.000000000000000000e+00
7.232556854247257361e-01,-7.070462879716533644e-01,0.000000000000000000e+00
2.278476276850385784e-02,-5.277262100062373174e-01,1.000000000000000000e+00
-5.080763926238470729e-01,1.833156086205967317e-01,1.000000000000000000e+00
-2.490624339040528601e-01,-4.367048620269738390e-01,1.000000000000000000e+00
8.312927640606396773e-01,4.333191054987072244e-01,0.000000000000000000e+00
-3.729427288680838837e-01,8.809624619870790596e-01,0.000000000000000000e+00
3.935283297440845818e-01,-1.053591706984813969e+00,0.000000000000000000e+00
2.777579433933893283e-01,-4.505966417713824779e-01,1.000000000000000000e+00
3.172337541105819669e-01,2.316084890497514467e-02,1.000000000000000000e+00
1.627840994914806633e-02,6.000044337052506949e-01,1.000000000000000000e+00
8.342733156741466427e-02,1.161197674432549176e+00,0.000000000000000000e+00
-1.607326643134413535e-01,5.780743884368526597e-01,1.000000000000000000e+00
8.466195537120625447e-01,5.211778868493394112e-01,0.000000000000000000e+00
-1.383325671919461153e-01,-6.521634278989134614e-01,1.000000000000000000e+00
4.714783527260359430e-01,1.969119306012142578e-01,1.000000000000000000e+00
-5.605668958590206419e-01,-1.522026596944320020e-01,1.000000000000000000e+00
-3.101578024949627199e-01,3.937798695479488020e-01,1.000000000000000000e+00
3.199354681496677788e-01,2.227518732031193993e-01,1.000000000000000000e+00
3.991240085431563278e-01,-4.474707979366133181e-01,1.000000000000000000e+00
-5.246560787431889805e-01,-8.013165710309034795e-01,0.000000000000000000e+00
6.401284957644325369e-01,7.273765171722831324e-01,0.000000000000000000e+00
-8.054992485737553221e-01,3.999904795994089213e-01,0.000000000000000000e+00
-3.860435167335715123e-01,-3.794036732173328152e-01,1.000000000000000000e+00
4.850783016715944362e-01,1.639448238195677088e-01,1.000000000000000000e+00
6.306193110216430364e-01,-9.975635149542129154e-01,0.000000000000000000e+00
-9.677246910658722223e-01,-2.375227738022352986e-01,0.000000000000000000e+00
-3.224208066325824629e-02,1.004083456453221945e+00,0.000000000000000000e+00
8.104306496846132302e-02,-9.213642690783967470e-01,0.000000000000000000e+00
-9.120994097396694089e-01,3.602939308307916977e-01,0.000000000000000000e+00
8.572513059452233075e-02,9.920167285384984268e-01,0.000000000000000000e+00
1.040136970236527292e+00,2.351035241743433257e-01,0.000000000000000000e+00
-5.391044911853834498e-02,-3.625951859920835130e-01,1.000000000000000000e+00
-1.026736930657915270e+00,6.142727770766180651e-02,0.000000000000000000e+00
-5.097332041860181961e-01,-1.673574882337621472e-01,1.000000000000000000e+00
-2.053576899649177667e-01,6.210765970189224827e-01,1.000000000000000000e+00
3.041475469946033350e-01,-3.056907037327533105e-01,1.000000000000000000e+00
-3.684602223157175671e-01,8.479504521892902158e-01,0.000000000000000000e+00
2.709718015175452965e-01,4.980378839121130663e-01,1.000000000000000000e+00
1.986469559412657460e-01,3.953331335511295341e-01,1.000000000000000000e+00
4.294780793697979514e-03,-6.781888116128890198e-01,1.000000000000000000e+00
9.769820200973428070e-01,5.465410545588068603e-01,0.000000000000000000e+00
-6.850410919101999063e-01,-5.801535288264828560e-01,0.000000000000000000e+00
-1.396623092071816175e-01,6.603521662458875507e-01,1.000000000000000000e+00
1.019332117051979569e+00,1.240066996559059526e-01,0.000000000000000000e+00
-9.053944147393944153e-01,-4.438062811469121738e-01,0.000000000000000000e+00
2.062644983180521308e-01,1.002823185899763603e+00,0.000000000000000000e+00
-6.498202114352000791e-01,-5.337853280807961509e-01,0.000000000000000000e+00
-8.305702101594006903e-01,-6.782215895605594458e-01,0.000000000000000000e+00
1.075448277296000121e+00,4.859185454236255586e-01,0.000000000000000000e+00
5.692033763449605432e-01,-1.595598568818958896e-01,1.000000000000000000e+00
-3.664229273299766110e-01,1.991811049191261340e-01,1.000000000000000000e+00
7.242638448624346692e-01,-8.372441215204325937e-01,0.000000000000000000e+00
1.087256375529231267e+00,-2.765601755865683131e-01,0.000000000000000000e+00
-5.322347858445937163e-01,-9.592861873474529677e-01,0.000000000000000000e+00
-1.067857696463662798e+00,9.478206334853299386e-02,0.000000000000000000e+00
-3.566254904393425518e-01,3.186603014439181591e-01,1.000000000000000000e+00
-5.135849728323252927e-01,-2.725024136813102293e-01,1.000000000000000000e+00
-5.006609800300844126e-01,-2.141881762755540042e-01,1.000000000000000000e+00
-4.111576113405458477e-01,3.119864564237690985e-01,1.000000000000000000e+00
-4.548993916540013949e-01,5.883372444371089138e-02,1.000000000000000000e+00
4.352544817254874188e-01,-2.711316119749267173e-02,1.000000000000000000e+00
3.300017819663889629e-01,9.925002195166754415e-01,0.000000000000000000e+00
-7.116309044774064840e-02,-4.457016945039068978e-01,1.000000000000000000e+00
-2.111982372796827531e-02,1.109315451646706974e+00,0.000000000000000000e+00
-2.486370655521986106e-01,4.617786731868077088e-01,1.000000000000000000e+00
-3.453206522758134334e-01,-9.742624251780217515e-01,0.000000000000000000e+00
-1.528509023338813777e-01,3.611031503592992409e-01,1.000000000000000000e+00
-5.619184748790487793e-01,1.577484751644243621e-01,1.000000000000000000e+00
3.646602995903300837e-01,-1.867304033116426731e-01,1.000000000000000000e+00
3.635108179966836106e-01,-9.036132625278756603e-01,0.000000000000000000e+00
-1.993677041421929030e-01,3.192158231936894630e-01,1.000000000000000000e+00
-2.767053538222246090e-01,4.825709693233230513e-01,1.000000000000000000e+00
-3.321063910774877392e-01,-9.135560095574994932e-01,0.000000000000000000e+00
-2.767986250137250970e-01,2.602031934207777453e-01,1.000000000000000000e+00
-7.226456486034724680e-01,6.172005062681171772e-01,0.000000000000000000e+00
